,model,obs,score
490,"Survival Tree, SMOTENC",750,0.0854103268718896
491,"Random Survival Forest, unweighted",750,0.0632196409095133
492,"Random Survival Forest, random oversampler",750,0.0579312826418714
493,"Random Survival Forest, SMOTENC",750,0.0572649308420695
494,Unweighted Cox PH,750,0.0552933507095696
495,"Cox PH, Barlow weights",750,0.0600048287591942
496,"Cox PH, Prentice weights",750,0.0539793566531523
497,"Cox PH, Self-Prentice weights",750,0.0529431169333845
498,"Cox PH Ridge, Barlow weights",750,0.0600048287591942
499,"Cox PH Lasso, Barlow weights",750,0.0600048287591942
500,"Cox PH Elastic Net, Barlow weights",750,0.0600048287591942
501,"Survival Tree, unweighted",750,0.10868024512088
502,"Survival Tree, random oversampler",750,0.0999751070482598
503,"Survival Tree, SMOTENC",750,0.0859427520527627
504,"Random Survival Forest, unweighted",750,0.0676159671635483
505,"Random Survival Forest, random oversampler",750,0.0623207110568532
506,"Random Survival Forest, SMOTENC",750,0.0639355071993223
507,Unweighted Cox PH,750,0.041457391434329
508,"Cox PH, Barlow weights",750,0.0431791192482009
509,"Cox PH, Prentice weights",750,0.0403925955849416
510,"Cox PH, Self-Prentice weights",750,0.0392259419614553
511,"Cox PH Ridge, Barlow weights",750,0.0431791192482009
512,"Cox PH Lasso, Barlow weights",750,0.0431791192482009
513,"Cox PH Elastic Net, Barlow weights",750,0.0431791192482009
514,"Survival Tree, unweighted",750,0.0848015901446041
515,"Survival Tree, random oversampler",750,0.0923849338433247
516,"Survival Tree, SMOTENC",750,0.0969175891034065
517,"Random Survival Forest, unweighted",750,0.055974589583718
518,"Random Survival Forest, random oversampler",750,0.0542358928060768
519,"Random Survival Forest, SMOTENC",750,0.0548339067735672
520,Unweighted Cox PH,750,0.0469392823591448
521,"Cox PH, Barlow weights",750,0.0567306158434685
522,"Cox PH, Prentice weights",750,0.0482758410574799
523,"Cox PH, Self-Prentice weights",750,0.0472711065707983
524,"Cox PH Ridge, Barlow weights",750,0.0567306158434685
525,"Cox PH Lasso, Barlow weights",750,0.0567306158434685
526,"Cox PH Elastic Net, Barlow weights",750,0.0567306158434685
527,"Survival Tree, unweighted",750,0.0756920071338928
528,"Survival Tree, random oversampler",750,0.0964380048661
529,"Survival Tree, SMOTENC",750,0.078917625706365
530,"Random Survival Forest, unweighted",750,0.0618178040746178
531,"Random Survival Forest, random oversampler",750,0.0567392055008391
532,"Random Survival Forest, SMOTENC",750,0.0580188817274597
533,Unweighted Cox PH,750,0.0435412372738872
534,"Cox PH, Barlow weights",750,0.0481024393862888
535,"Cox PH, Prentice weights",750,0.0419988369373321
536,"Cox PH, Self-Prentice weights",750,0.0434683434200434
537,"Cox PH Ridge, Barlow weights",750,0.0481024393862888
538,"Cox PH Lasso, Barlow weights",750,0.0481024393862888
539,"Cox PH Elastic Net, Barlow weights",750,0.0481024393862888
540,"Survival Tree, unweighted",750,0.0882844511657421
541,"Survival Tree, random oversampler",750,0.0898731355333718
542,"Survival Tree, SMOTENC",750,0.0986411635716361
543,"Random Survival Forest, unweighted",750,0.0615657159844256
544,"Random Survival Forest, random oversampler",750,0.0559915790196154
545,"Random Survival Forest, SMOTENC",750,0.0546851602623848
546,Unweighted Cox PH,750,0.0478630833549759
547,"Cox PH, Barlow weights",750,0.043771273259649
548,"Cox PH, Prentice weights",750,0.0414549095824591
549,"Cox PH, Self-Prentice weights",750,0.0405141181815012
550,"Cox PH Ridge, Barlow weights",750,0.043771273259649
551,"Cox PH Lasso, Barlow weights",750,0.043771273259649
552,"Cox PH Elastic Net, Barlow weights",750,0.043771273259649
553,"Survival Tree, unweighted",750,0.0997487041221614
554,"Survival Tree, random oversampler",750,0.097764705562562
555,"Survival Tree, SMOTENC",750,0.0886479938965471
556,"Random Survival Forest, unweighted",750,0.0654214082235386
557,"Random Survival Forest, random oversampler",750,0.0569227371080786
558,"Random Survival Forest, SMOTENC",750,0.0560992660801111
559,Unweighted Cox PH,750,0.0464996532001908
560,"Cox PH, Barlow weights",750,0.0484131097101205
561,"Cox PH, Prentice weights",750,0.0453901763030966
562,"Cox PH, Self-Prentice weights",750,0.0441145839053055
563,"Cox PH Ridge, Barlow weights",750,0.0484131097101205
564,"Cox PH Lasso, Barlow weights",750,0.0484131097101205
565,"Cox PH Elastic Net, Barlow weights",750,0.0484131097101205
566,"Survival Tree, unweighted",750,0.0992100154801884
567,"Survival Tree, random oversampler",750,0.0923476337194814
568,"Survival Tree, SMOTENC",750,0.0907922052461423
569,"Random Survival Forest, unweighted",750,0.0679992980223325
570,"Random Survival Forest, random oversampler",750,0.0596074283158536
571,"Random Survival Forest, SMOTENC",750,0.0607656394562534
572,Unweighted Cox PH,750,0.0628057697901919
573,"Cox PH, Barlow weights",750,0.0668060704655235
574,"Cox PH, Prentice weights",750,0.060592112689883
575,"Cox PH, Self-Prentice weights",750,0.0602195158858724
576,"Cox PH Ridge, Barlow weights",750,0.0668060704655235
577,"Cox PH Lasso, Barlow weights",750,0.0668060704655235
578,"Cox PH Elastic Net, Barlow weights",750,0.0668060704655235
579,"Survival Tree, unweighted",750,0.105247844328945
580,"Survival Tree, random oversampler",750,0.1050443534459727
581,"Survival Tree, SMOTENC",750,0.1015933196773415
582,"Random Survival Forest, unweighted",750,0.0752825648815926
583,"Random Survival Forest, random oversampler",750,0.0694512871351257
584,"Random Survival Forest, SMOTENC",750,0.0710123511442965
585,Unweighted Cox PH,750,0.0473572364935168
586,"Cox PH, Barlow weights",750,0.0513832807993412
587,"Cox PH, Prentice weights",750,0.0454792899926656
588,"Cox PH, Self-Prentice weights",750,0.045244373105677
589,"Cox PH Ridge, Barlow weights",750,0.0513832807993412
590,"Cox PH Lasso, Barlow weights",750,0.0513832807993412
591,"Cox PH Elastic Net, Barlow weights",750,0.0513832807993412
592,"Survival Tree, unweighted",750,0.0912679990763231
593,"Survival Tree, random oversampler",750,0.086192193679859
594,"Survival Tree, SMOTENC",750,0.0725213286593791
595,"Random Survival Forest, unweighted",750,0.0587965582466869
596,"Random Survival Forest, random oversampler",750,0.0554692582618184
597,"Random Survival Forest, SMOTENC",750,0.0529845980497286
598,Unweighted Cox PH,750,0.0475280708641446
599,"Cox PH, Barlow weights",750,0.0559606578313802
600,"Cox PH, Prentice weights",750,0.0488660227984918
601,"Cox PH, Self-Prentice weights",750,0.0478653178574237
602,"Cox PH Ridge, Barlow weights",750,0.0559606578313802
603,"Cox PH Lasso, Barlow weights",750,0.0559606578313802
604,"Cox PH Elastic Net, Barlow weights",750,0.0559606578313802
605,"Survival Tree, unweighted",750,0.1008305049007934
606,"Survival Tree, random oversampler",750,0.0905198224964485
607,"Survival Tree, SMOTENC",750,0.0740834972660249
608,"Random Survival Forest, unweighted",750,0.0641443548211114
609,"Random Survival Forest, random oversampler",750,0.058639247296277
610,"Random Survival Forest, SMOTENC",750,0.0573610106245818
611,Unweighted Cox PH,750,0.0399601263132452
612,"Cox PH, Barlow weights",750,0.0455666971540259
613,"Cox PH, Prentice weights",750,0.0385102756348089
614,"Cox PH, Self-Prentice weights",750,0.0385162293796708
615,"Cox PH Ridge, Barlow weights",750,0.0455666971540259
616,"Cox PH Lasso, Barlow weights",750,0.0455666971540259
617,"Cox PH Elastic Net, Barlow weights",750,0.0455666971540259
618,"Survival Tree, unweighted",750,0.0848957921552548
619,"Survival Tree, random oversampler",750,0.0935476990655637
620,"Survival Tree, SMOTENC",750,0.0787934974621327
621,"Random Survival Forest, unweighted",750,0.0573672551845166
622,"Random Survival Forest, random oversampler",750,0.0529668495264006
623,"Random Survival Forest, SMOTENC",750,0.055219743089019
624,Unweighted Cox PH,750,0.0389255392958504
625,"Cox PH, Barlow weights",750,0.0429093771593018
626,"Cox PH, Prentice weights",750,0.0380225216815669
627,"Cox PH, Self-Prentice weights",750,0.0369466047265256
628,"Cox PH Ridge, Barlow weights",750,0.0429093771593018
629,"Cox PH Lasso, Barlow weights",750,0.0429093771593018
630,"Cox PH Elastic Net, Barlow weights",750,0.0429093771593018
631,"Survival Tree, unweighted",750,0.0924227016000957
632,"Survival Tree, random oversampler",750,0.0923678602680765
633,"Survival Tree, SMOTENC",750,0.0948858133863543
634,"Random Survival Forest, unweighted",750,0.060226648676579
635,"Random Survival Forest, random oversampler",750,0.0547042268406231
636,"Random Survival Forest, SMOTENC",750,0.054127535205072
637,Unweighted Cox PH,750,0.0481950816487422
638,"Cox PH, Barlow weights",750,0.0472640330281746
639,"Cox PH, Prentice weights",750,0.0455367276623786
640,"Cox PH, Self-Prentice weights",750,0.0463919283665206
641,"Cox PH Ridge, Barlow weights",750,0.0472640330281746
642,"Cox PH Lasso, Barlow weights",750,0.0472640330281746
643,"Cox PH Elastic Net, Barlow weights",750,0.0472640330281746
644,"Survival Tree, unweighted",750,0.096006033147106
645,"Survival Tree, random oversampler",750,0.0967196261424382
646,"Survival Tree, SMOTENC",750,0.07931609370552
647,"Random Survival Forest, unweighted",750,0.0594703447885148
648,"Random Survival Forest, random oversampler",750,0.0556794780095601
649,"Random Survival Forest, SMOTENC",750,0.0547763467875572
650,Unweighted Cox PH,750,0.0427842789889666
651,"Cox PH, Barlow weights",750,0.0489612362888402
652,"Cox PH, Prentice weights",750,0.0406652955317225
653,"Cox PH, Self-Prentice weights",750,0.0403203499165855
654,"Cox PH Ridge, Barlow weights",750,0.0489612362888402
655,"Cox PH Lasso, Barlow weights",750,0.0489612362888402
656,"Cox PH Elastic Net, Barlow weights",750,0.0489612362888402
657,"Survival Tree, unweighted",750,0.0850090145676299
658,"Survival Tree, random oversampler",750,0.0934959568298495
659,"Survival Tree, SMOTENC",750,0.0690479685466713
660,"Random Survival Forest, unweighted",750,0.0579459910945532
661,"Random Survival Forest, random oversampler",750,0.0502323494030068
662,"Random Survival Forest, SMOTENC",750,0.0495170638255794
663,Unweighted Cox PH,750,0.0472909952231801
664,"Cox PH, Barlow weights",750,0.0571140958009908
665,"Cox PH, Prentice weights",750,0.0462281307720489
666,"Cox PH, Self-Prentice weights",750,0.0539755314740081
667,"Cox PH Ridge, Barlow weights",750,0.0571140958009908
668,"Cox PH Lasso, Barlow weights",750,0.0571140958009908
669,"Cox PH Elastic Net, Barlow weights",750,0.0571140958009908
670,"Survival Tree, unweighted",750,0.0919933375315061
671,"Survival Tree, random oversampler",750,0.0838951357957276
672,"Survival Tree, SMOTENC",750,0.0831921241206169
673,"Random Survival Forest, unweighted",750,0.0580357659860443
674,"Random Survival Forest, random oversampler",750,0.0552192856310077
675,"Random Survival Forest, SMOTENC",750,0.0557687648515682
676,Unweighted Cox PH,750,0.042120090682454
677,"Cox PH, Barlow weights",750,0.0420806484429936
678,"Cox PH, Prentice weights",750,0.0395028871034228
679,"Cox PH, Self-Prentice weights",750,0.045293203940279
680,"Cox PH Ridge, Barlow weights",750,0.0420806484429936
681,"Cox PH Lasso, Barlow weights",750,0.0420806484429936
682,"Cox PH Elastic Net, Barlow weights",750,0.0420806484429936
683,"Survival Tree, unweighted",750,0.0940937386149588
684,"Survival Tree, random oversampler",750,0.0938435687056791
685,"Survival Tree, SMOTENC",750,0.0927364811148654
686,"Random Survival Forest, unweighted",750,0.0601738660113976
687,"Random Survival Forest, random oversampler",750,0.0538776676968101
688,"Random Survival Forest, SMOTENC",750,0.0537422001366179
689,Unweighted Cox PH,750,0.0537784987219955
690,"Cox PH, Barlow weights",750,0.0452453471823613
691,"Cox PH, Prentice weights",750,0.0466541098763134
692,"Cox PH, Self-Prentice weights",750,0.0461768543221839
693,"Cox PH Ridge, Barlow weights",750,0.0452453471823613
694,"Cox PH Lasso, Barlow weights",750,0.0452453471823613
695,"Cox PH Elastic Net, Barlow weights",750,0.0452453471823613
696,"Survival Tree, unweighted",750,0.0897883979440106
697,"Survival Tree, random oversampler",750,0.0933118998798572
698,"Survival Tree, SMOTENC",750,0.0964088773252494
699,"Random Survival Forest, unweighted",750,0.065732210829918
700,"Random Survival Forest, random oversampler",750,0.054370599317001
701,"Random Survival Forest, SMOTENC",750,0.056296024245787
702,Unweighted Cox PH,750,0.0470781014216594
703,"Cox PH, Barlow weights",750,0.0443891980411757
704,"Cox PH, Prentice weights",750,0.0425522311648158
705,"Cox PH, Self-Prentice weights",750,0.0416105741160951
706,"Cox PH Ridge, Barlow weights",750,0.0443891980411757
707,"Cox PH Lasso, Barlow weights",750,0.0443891980411757
708,"Cox PH Elastic Net, Barlow weights",750,0.0443891980411757
709,"Survival Tree, unweighted",750,0.0913805291282481
710,"Survival Tree, random oversampler",750,0.0957442862030944
711,"Survival Tree, SMOTENC",750,0.0967864306650591
712,"Random Survival Forest, unweighted",750,0.0566293748223791
713,"Random Survival Forest, random oversampler",750,0.050102772096972
714,"Random Survival Forest, SMOTENC",750,0.0502484793473356
715,Unweighted Cox PH,750,0.0397319345212702
716,"Cox PH, Barlow weights",750,0.0452780673916087
717,"Cox PH, Prentice weights",750,0.0394957822954522
718,"Cox PH, Self-Prentice weights",750,0.0420803169956965
719,"Cox PH Ridge, Barlow weights",750,0.0452780673916087
720,"Cox PH Lasso, Barlow weights",750,0.0452780673916087
721,"Cox PH Elastic Net, Barlow weights",750,0.0452780673916087
722,"Survival Tree, unweighted",750,0.0878403422318396
723,"Survival Tree, random oversampler",750,0.0926941592140134
724,"Survival Tree, SMOTENC",750,0.076483619507935
725,"Random Survival Forest, unweighted",750,0.0597744215371133
726,"Random Survival Forest, random oversampler",750,0.0559420556748471
727,"Random Survival Forest, SMOTENC",750,0.0546359657427307
728,Unweighted Cox PH,750,0.0368950729267513
729,"Cox PH, Barlow weights",750,0.0393918929513955
730,"Cox PH, Prentice weights",750,0.0360616889854491
731,"Cox PH, Self-Prentice weights",750,0.0362451855883502
732,"Cox PH Ridge, Barlow weights",750,0.0393918929513955
733,"Cox PH Lasso, Barlow weights",750,0.0393918929513955
734,"Cox PH Elastic Net, Barlow weights",750,0.0393918929513955
735,"Survival Tree, unweighted",750,0.0656201338554947
736,"Survival Tree, random oversampler",750,0.0832858269290227
737,"Survival Tree, SMOTENC",750,0.0655852519485317
738,"Random Survival Forest, unweighted",750,0.0536625111406988
739,"Random Survival Forest, random oversampler",750,0.0469622523060132
740,"Random Survival Forest, SMOTENC",750,0.0465540378600552
741,Unweighted Cox PH,750,0.054653998963234
742,"Cox PH, Barlow weights",750,0.0513748515214143
743,"Cox PH, Prentice weights",750,0.049901425382136
744,"Cox PH, Self-Prentice weights",750,0.0521397884813242
745,"Cox PH Ridge, Barlow weights",750,0.0513748515214143
746,"Cox PH Lasso, Barlow weights",750,0.0513748515214143
747,"Cox PH Elastic Net, Barlow weights",750,0.0513748515214143
748,"Survival Tree, unweighted",750,0.076779125663201
749,"Survival Tree, random oversampler",750,0.0951389224552151
750,"Survival Tree, SMOTENC",750,0.076079448245365
751,"Random Survival Forest, unweighted",750,0.0647727739872475
752,"Random Survival Forest, random oversampler",750,0.0591942926905542
753,"Random Survival Forest, SMOTENC",750,0.059076663186161
754,Unweighted Cox PH,750,0.0454017799446117
755,"Cox PH, Barlow weights",750,0.0482397291972966
756,"Cox PH, Prentice weights",750,0.0446251857951503
757,"Cox PH, Self-Prentice weights",750,0.0430484802544923
758,"Cox PH Ridge, Barlow weights",750,0.0482397291972966
759,"Cox PH Lasso, Barlow weights",750,0.0482397291972966
760,"Cox PH Elastic Net, Barlow weights",750,0.0482397291972966
761,"Survival Tree, unweighted",750,0.0888152093170117
762,"Survival Tree, random oversampler",750,0.1019159240959537
763,"Survival Tree, SMOTENC",750,0.0941551883659169
764,"Random Survival Forest, unweighted",750,0.0632750001021471
765,"Random Survival Forest, random oversampler",750,0.0542635470334328
766,"Random Survival Forest, SMOTENC",750,0.0537758292935297
767,Unweighted Cox PH,750,0.0663631488564197
768,"Cox PH, Barlow weights",750,0.0639120913430775
769,"Cox PH, Prentice weights",750,0.064667760541751
770,"Cox PH, Self-Prentice weights",750,0.0660790817912105
771,"Cox PH Ridge, Barlow weights",750,0.0639120913430775
772,"Cox PH Lasso, Barlow weights",750,0.0639120913430775
773,"Cox PH Elastic Net, Barlow weights",750,0.0639120913430775
774,"Survival Tree, unweighted",750,0.110066878054989
775,"Survival Tree, random oversampler",750,0.1159805676810823
776,"Survival Tree, SMOTENC",750,0.1040238559261912
777,"Random Survival Forest, unweighted",750,0.0757100450779172
778,"Random Survival Forest, random oversampler",750,0.0692507496230809
779,"Random Survival Forest, SMOTENC",750,0.0680235604145581
780,Unweighted Cox PH,750,0.046138473659772
781,"Cox PH, Barlow weights",750,0.054251526229082
782,"Cox PH, Prentice weights",750,0.0473913804828118
783,"Cox PH, Self-Prentice weights",750,0.0467995529420014
784,"Cox PH Ridge, Barlow weights",750,0.054251526229082
785,"Cox PH Lasso, Barlow weights",750,0.054251526229082
786,"Cox PH Elastic Net, Barlow weights",750,0.054251526229082
787,"Survival Tree, unweighted",750,0.1091196488262719
788,"Survival Tree, random oversampler",750,0.0907824629706743
789,"Survival Tree, SMOTENC",750,0.0963123182434365
790,"Random Survival Forest, unweighted",750,0.066123020570281
791,"Random Survival Forest, random oversampler",750,0.0640468042263265
792,"Random Survival Forest, SMOTENC",750,0.064106798296004
793,Unweighted Cox PH,750,0.0529113904759501
794,"Cox PH, Barlow weights",750,0.0615835054976534
795,"Cox PH, Prentice weights",750,0.0527613604648571
796,"Cox PH, Self-Prentice weights",750,0.0533646428561592
797,"Cox PH Ridge, Barlow weights",750,0.0615835054976534
798,"Cox PH Lasso, Barlow weights",750,0.0615835054976534
799,"Cox PH Elastic Net, Barlow weights",750,0.0615835054976534
800,"Survival Tree, unweighted",750,0.0950729468549122
801,"Survival Tree, random oversampler",750,0.0969607640599858
802,"Survival Tree, SMOTENC",750,0.0824505942613974
803,"Random Survival Forest, unweighted",750,0.0679813643985399
804,"Random Survival Forest, random oversampler",750,0.063820520707745
805,"Random Survival Forest, SMOTENC",750,0.0621587305347679
806,Unweighted Cox PH,750,0.0404058363240027
807,"Cox PH, Barlow weights",750,0.0438255435786893
808,"Cox PH, Prentice weights",750,0.0408882771752483
809,"Cox PH, Self-Prentice weights",750,0.0414092849045014
810,"Cox PH Ridge, Barlow weights",750,0.0438255435786893
811,"Cox PH Lasso, Barlow weights",750,0.0438255435786893
812,"Cox PH Elastic Net, Barlow weights",750,0.0438255435786893
813,"Survival Tree, unweighted",750,0.0730441707708954
814,"Survival Tree, random oversampler",750,0.0917031190200252
815,"Survival Tree, SMOTENC",750,0.0706430159798662
816,"Random Survival Forest, unweighted",750,0.0550571548592158
817,"Random Survival Forest, random oversampler",750,0.0509611186275113
818,"Random Survival Forest, SMOTENC",750,0.050389822898979
819,Unweighted Cox PH,750,0.0410014248337292
820,"Cox PH, Barlow weights",750,0.0470408144257969
821,"Cox PH, Prentice weights",750,0.0437029139693542
822,"Cox PH, Self-Prentice weights",750,0.042821563210515
823,"Cox PH Ridge, Barlow weights",750,0.0470408144257969
824,"Cox PH Lasso, Barlow weights",750,0.0470408144257969
825,"Cox PH Elastic Net, Barlow weights",750,0.0470408144257969
826,"Survival Tree, unweighted",750,0.0779322415603397
827,"Survival Tree, random oversampler",750,0.0913877431595472
828,"Survival Tree, SMOTENC",750,0.0900095436273084
829,"Random Survival Forest, unweighted",750,0.0651435527413458
830,"Random Survival Forest, random oversampler",750,0.060694139140103
831,"Random Survival Forest, SMOTENC",750,0.0590677305753081
832,Unweighted Cox PH,750,0.041679519850221
833,"Cox PH, Barlow weights",750,0.0412891360556155
834,"Cox PH, Prentice weights",750,0.039294286979661
835,"Cox PH, Self-Prentice weights",750,0.0419716929842035
836,"Cox PH Ridge, Barlow weights",750,0.0412891360556155
837,"Cox PH Lasso, Barlow weights",750,0.0412891360556155
838,"Cox PH Elastic Net, Barlow weights",750,0.0412891360556155
839,"Survival Tree, unweighted",750,0.0724130216467054
840,"Survival Tree, random oversampler",750,0.0833010018546725
841,"Survival Tree, SMOTENC",750,0.0899147369430252
842,"Random Survival Forest, unweighted",750,0.0554162701175472
843,"Random Survival Forest, random oversampler",750,0.0533569152801708
844,"Random Survival Forest, SMOTENC",750,0.054146751720132
845,Unweighted Cox PH,750,0.0443346267726359
846,"Cox PH, Barlow weights",750,0.0495962077435334
847,"Cox PH, Prentice weights",750,0.0442716101749515
848,"Cox PH, Self-Prentice weights",750,0.0439961531428897
849,"Cox PH Ridge, Barlow weights",750,0.0495962077435334
850,"Cox PH Lasso, Barlow weights",750,0.0495962077435334
851,"Cox PH Elastic Net, Barlow weights",750,0.0495962077435334
852,"Survival Tree, unweighted",750,0.0852027123192676
853,"Survival Tree, random oversampler",750,0.0930741151196245
854,"Survival Tree, SMOTENC",750,0.1010092632578661
855,"Random Survival Forest, unweighted",750,0.0606870305644415
856,"Random Survival Forest, random oversampler",750,0.0577966167440958
857,"Random Survival Forest, SMOTENC",750,0.0564231035431973
858,Unweighted Cox PH,750,0.0480275140895708
859,"Cox PH, Barlow weights",750,0.0497190374628925
860,"Cox PH, Prentice weights",750,0.0473121994541851
861,"Cox PH, Self-Prentice weights",750,0.046442777896901
862,"Cox PH Ridge, Barlow weights",750,0.0497190374628925
863,"Cox PH Lasso, Barlow weights",750,0.0497190374628925
864,"Cox PH Elastic Net, Barlow weights",750,0.0497190374628925
865,"Survival Tree, unweighted",750,0.0898231427312087
866,"Survival Tree, random oversampler",750,0.0931483245953399
867,"Survival Tree, SMOTENC",750,0.0823121615916952
868,"Random Survival Forest, unweighted",750,0.0570574813022882
869,"Random Survival Forest, random oversampler",750,0.0522956179185015
870,"Random Survival Forest, SMOTENC",750,0.0537843536704655
871,Unweighted Cox PH,750,0.0418558511357288
872,"Cox PH, Barlow weights",750,0.0442976356919957
873,"Cox PH, Prentice weights",750,0.0395507677265402
874,"Cox PH, Self-Prentice weights",750,0.0395773683431985
875,"Cox PH Ridge, Barlow weights",750,0.0442976356919957
876,"Cox PH Lasso, Barlow weights",750,0.0442976356919957
877,"Cox PH Elastic Net, Barlow weights",750,0.0442976356919957
878,"Survival Tree, unweighted",750,0.0878090239982273
879,"Survival Tree, random oversampler",750,0.0918429226687433
880,"Survival Tree, SMOTENC",750,0.0751881857756757
881,"Random Survival Forest, unweighted",750,0.0547734579765081
882,"Random Survival Forest, random oversampler",750,0.0491521269646746
883,"Random Survival Forest, SMOTENC",750,0.0502737555078896
884,Unweighted Cox PH,750,0.035587897671882
885,"Cox PH, Barlow weights",750,0.0329362722183866
886,"Cox PH, Prentice weights",750,0.0328174539380829
887,"Cox PH, Self-Prentice weights",750,0.0336383796945297
888,"Cox PH Ridge, Barlow weights",750,0.0329362722183866
889,"Cox PH Lasso, Barlow weights",750,0.0329362722183866
890,"Cox PH Elastic Net, Barlow weights",750,0.0329362722183866
891,"Survival Tree, unweighted",750,0.0666103503098399
892,"Survival Tree, random oversampler",750,0.063178847740565
893,"Survival Tree, SMOTENC",750,0.0564655512747402
894,"Random Survival Forest, unweighted",750,0.0457823877582336
895,"Random Survival Forest, random oversampler",750,0.0402809567405027
896,"Random Survival Forest, SMOTENC",750,0.0411021366612492
897,Unweighted Cox PH,750,0.0421890557855209
898,"Cox PH, Barlow weights",750,0.0400126645351549
899,"Cox PH, Prentice weights",750,0.0376862685323047
900,"Cox PH, Self-Prentice weights",750,0.0397101344635343
901,"Cox PH Ridge, Barlow weights",750,0.0400126645351549
902,"Cox PH Lasso, Barlow weights",750,0.0400126645351549
903,"Cox PH Elastic Net, Barlow weights",750,0.0400126645351549
904,"Survival Tree, unweighted",750,0.0893561148452083
905,"Survival Tree, random oversampler",750,0.0867904983629052
906,"Survival Tree, SMOTENC",750,0.0800105735288508
907,"Random Survival Forest, unweighted",750,0.055591764332373
908,"Random Survival Forest, random oversampler",750,0.04801231675406
909,"Random Survival Forest, SMOTENC",750,0.0469665526710164
910,Unweighted Cox PH,750,0.0443754581488995
911,"Cox PH, Barlow weights",750,0.0450386370713828
912,"Cox PH, Prentice weights",750,0.0438619343505718
913,"Cox PH, Self-Prentice weights",750,0.0445498371895698
914,"Cox PH Ridge, Barlow weights",750,0.0450386370713828
915,"Cox PH Lasso, Barlow weights",750,0.0450386370713828
916,"Cox PH Elastic Net, Barlow weights",750,0.0450386370713828
917,"Survival Tree, unweighted",750,0.0888310695287265
918,"Survival Tree, random oversampler",750,0.0974136573930568
919,"Survival Tree, SMOTENC",750,0.0908054595777218
920,"Random Survival Forest, unweighted",750,0.065544771165577
921,"Random Survival Forest, random oversampler",750,0.0590012110163698
922,"Random Survival Forest, SMOTENC",750,0.0603573755864482
923,Unweighted Cox PH,750,0.0447777294074431
924,"Cox PH, Barlow weights",750,0.0581311705729937
925,"Cox PH, Prentice weights",750,0.0500724055482796
926,"Cox PH, Self-Prentice weights",750,0.047797681740016
927,"Cox PH Ridge, Barlow weights",750,0.0581311705729937
928,"Cox PH Lasso, Barlow weights",750,0.0581311705729937
929,"Cox PH Elastic Net, Barlow weights",750,0.0581311705729937
930,"Survival Tree, unweighted",750,0.0976748830224599
931,"Survival Tree, random oversampler",750,0.1008594110111836
932,"Survival Tree, SMOTENC",750,0.0870523934013629
933,"Random Survival Forest, unweighted",750,0.0609750308419176
934,"Random Survival Forest, random oversampler",750,0.0601080417226626
935,"Random Survival Forest, SMOTENC",750,0.0614340989203643
936,Unweighted Cox PH,750,0.0487915859007767
937,"Cox PH, Barlow weights",750,0.0545546394494063
938,"Cox PH, Prentice weights",750,0.0519083920450676
939,"Cox PH, Self-Prentice weights",750,0.0525072277886813
940,"Cox PH Ridge, Barlow weights",750,0.0545546394494063
941,"Cox PH Lasso, Barlow weights",750,0.0545546394494063
942,"Cox PH Elastic Net, Barlow weights",750,0.0545546394494063
943,"Survival Tree, unweighted",750,0.11162098722589
944,"Survival Tree, random oversampler",750,0.0998079104746753
945,"Survival Tree, SMOTENC",750,0.0879403300156652
946,"Random Survival Forest, unweighted",750,0.0709104835703495
947,"Random Survival Forest, random oversampler",750,0.0646720511723108
948,"Random Survival Forest, SMOTENC",750,0.0667081485878056
949,Unweighted Cox PH,750,0.0388164946948078
950,"Cox PH, Barlow weights",750,0.0356998697714716
951,"Cox PH, Prentice weights",750,0.0359611118930959
952,"Cox PH, Self-Prentice weights",750,0.0358460125026524
953,"Cox PH Ridge, Barlow weights",750,0.0356998697714716
954,"Cox PH Lasso, Barlow weights",750,0.0356998697714716
955,"Cox PH Elastic Net, Barlow weights",750,0.0356998697714716
956,"Survival Tree, unweighted",750,0.0909218788778336
957,"Survival Tree, random oversampler",750,0.099247129493151
958,"Survival Tree, SMOTENC",750,0.0802006527318407
959,"Random Survival Forest, unweighted",750,0.0570486762201272
960,"Random Survival Forest, random oversampler",750,0.0506367823635842
961,"Random Survival Forest, SMOTENC",750,0.0515319333151201
962,Unweighted Cox PH,750,0.0498766113857356
963,"Cox PH, Barlow weights",750,0.0566137141547304
964,"Cox PH, Prentice weights",750,0.0522640614526109
965,"Cox PH, Self-Prentice weights",750,0.0505254932844778
966,"Cox PH Ridge, Barlow weights",750,0.0566137141547304
967,"Cox PH Lasso, Barlow weights",750,0.0566137141547304
968,"Cox PH Elastic Net, Barlow weights",750,0.0566137141547304
969,"Survival Tree, unweighted",750,0.0913943635671536
970,"Survival Tree, random oversampler",750,0.0902643038707071
971,"Survival Tree, SMOTENC",750,0.0889752609840979
972,"Random Survival Forest, unweighted",750,0.0617147093806212
973,"Random Survival Forest, random oversampler",750,0.0585561767932269
974,"Random Survival Forest, SMOTENC",750,0.0592553726869657
975,Unweighted Cox PH,750,0.0397837257469787
976,"Cox PH, Barlow weights",750,0.0453200184450063
977,"Cox PH, Prentice weights",750,0.0382327593317542
978,"Cox PH, Self-Prentice weights",750,0.0392032697912003
979,"Cox PH Ridge, Barlow weights",750,0.0453200184450063
980,"Cox PH Lasso, Barlow weights",750,0.0453200184450063
981,"Cox PH Elastic Net, Barlow weights",750,0.0453200184450063
